IOCOrder,BLFamilyLatin,BLFamilyEnglish,sci_name,common_name,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
Strigiformes,Strigidae,Owls,Otus alius,Nicobar Scops-owl,50,0,50,0,0,0,0,0,0,0,Omnivore,Ref_5,C,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,123.28,GenAvg,0,,
Strigiformes,Strigidae,Owls,Megascops petersoni,Cinnamon Screech-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,0,0,80,20,0,0,Ref_5,1,Other,1,100,PrimScale,1,,
Strigiformes,Strigidae,Owls,Otus collari,Sangihe Scops-owl,90,10,0,0,0,0,0,0,0,0,Invertebrate,Ref_5,D1,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,81.91,Dunning08,1,,
Falconiformes,Falconidae,Falcons and caracaras,Micrastur mintoni,Cryptic Forest-falcon,50,0,0,0,50,0,0,0,0,0,VertFishScav,Other,C,Cody,0,0,0,100,0,0,0,0,Whittaker 2002,1,Cody,0,209.5,Dunning08,1,,
Strigiformes,Strigidae,Owls,Ninox burhani,Togian Hawk-owl,70,20,0,0,10,0,0,0,0,0,Invertebrate,Other,D1,Cody,0,0,30,20,20,20,10,0,Indrawan and Somadikarta 2004,0,Cody,1,99,Dunning08,1,,
Strigiformes,Strigidae,Owls,Otus thilohoffmanni,Serendib Scops-owl,100,0,0,0,0,0,0,0,0,0,Invertebrate,Other,B,Cody,0,0,50,50,0,0,0,0,Warakagoda and Rasmussen 2004,1,Cody,1,110.2,GenAvg,0,,
Strigiformes,Strigidae,Owls,Ninox sumbaensis,Little Sumba Hawk-owl,70,20,0,0,10,0,0,0,0,0,Invertebrate,Other,D1,Cody,0,0,30,20,20,20,10,0,Olsen et al 2002,0,Cody,1,90,Dunning08,1,,
Strigiformes,Strigidae,Owls,Ninox ios,Cinnabar Hawk-owl,70,20,0,0,10,0,0,0,0,0,Invertebrate,Other,D1,Cody,0,0,30,20,20,20,10,0,Other,0,Cody,1,86,Dunning08,1,,
Strigiformes,Strigidae,Owls,Glaucidium mooreorum,Pernambuco Pygmy-owl,50,30,10,0,10,0,0,0,0,0,Invertebrate,Other,D1,Cody,0,0,80,10,10,0,0,0,Other,0,Cody,1,51,Dunning08,1,,
Strigiformes,Strigidae,Owls,Otus siaoensis,Siau Scops-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,A,Hamish,0,0,40,20,20,20,0,0,Ref_5,1,Christian,1,165,Dunning08,1,,DataFromSplit
Strigiformes,Strigidae,Owls,Otus mayottensis,Mayotte Scops-owl,90,0,0,0,10,0,0,0,0,0,Invertebrate,Ref_5,B,Hamish,0,0,10,40,40,10,0,0,Ref_5,1,Christian,1,101,Dunning08,1,,DataFromSplit
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Chondrohierax wilsonii,Cuban Kite,80,0,20,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,0,50,50,0,0,0,Ref_2,1,Jessica,0,286.07,Dunning08,1,,DataFromSplit
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Gyps tenuirostris,Slender-billed Vulture,0,0,0,0,0,100,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,5515,Dunning08,1,,DataFromSplit
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Circus macrosceles,Madagascar Harrier,10,50,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,40,0,0,0,0,Ref_2,1,Jessica,0,663.6,Dunning08,1,,DataFromSplit
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteogallus gundlachii,Cuban Black Hawk,30,0,30,40,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,30,10,10,10,0,Ref_2,1,Jessica,0,975.09,Dunning08,1,,DataFromSplit
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila hastata,Indian Spotted Eagle,20,40,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Jessica,0,1359.41,Dunning08,1,,DataFromSplit
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Hieraaetus weiskei,New Guinea Hawk-eagle,10,40,40,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,70,0,10,10,10,0,Ref_2,1,Other,0,775.05,Dunning08,1,,DataFromSplit
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Nisaetus floris,Flores Hawk-eagle,0,50,50,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,20,30,0,0,0,Ref_2,1,Jessica,0,1475.12,Dunning08,1,,DataFromSplit
Falconiformes,Falconidae,Falcons and caracaras,Caracara cheriway,Crested Caracara,20,0,20,0,0,60,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1078.62,Dunning08,1,,DataFromSplit
Falconiformes,Falconidae,Falcons and caracaras,Falco pelegrinoides,Barbary Falcon,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Other,0,759.95,Dunning08,1,,DataFromSplit
