"","ID","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value","Title"
"3749",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.9","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3750",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"3.6","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3751",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"7.0000000000000007E-2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3752",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.42","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3753",266,"1974",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.44","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3754",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.9","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3755",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"1.5","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3756",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.8","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3757",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.93","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3758",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"adult","male",NA,"2.1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3759",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"5.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3760",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.84","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3761",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"adult","male",NA,"4.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3762",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","female",NA,"1.3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3763",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","female",NA,"6.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3764",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","female",NA,"3.1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3765",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3766",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.9","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3767",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","male",NA,"1.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3768",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0.86","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3769",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","liver","Pinellas, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"2.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3770",266,"1975",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","muscle","Pinellas, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"3","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3771",266,"1976",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3772",266,"1977",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Citrus, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3773",266,"1977",NA,"United States of America","American Kestrel","Falco sparverius","wild","DDE","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","male",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",114.61,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3774",266,"1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Alachua, Florida",1,NA,NA,"adult","female",NA,"13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3775",266,"1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"45","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3776",266,"1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"20","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3777",266,"1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","liver","Alachua, Florida",1,NA,NA,"adult","female",NA,"1.7","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3778",266,"1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","muscle","Alachua, Florida",1,NA,NA,"adult","female",NA,"1.1000000000000001","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3779",266,"1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0.15","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3780",266,"1974",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"unknown/mixed","unknown/mixed",NA,"0.13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3781",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","muscle","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3782",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","liver","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"2.2000000000000002","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3783",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"69","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3784",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"juvenile","male",NA,"5.5","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3785",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Hillsborough, Florida",1,NA,NA,"adult","male",NA,"2.4","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3786",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"0.56000000000000005","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3787",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3788",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pasco, Florida",1,NA,NA,"juvenile","male",NA,"1.6","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3789",266,"1975",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","female",NA,"0.1","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3790",266,"1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Lafayette, Florida",1,NA,NA,"adult","male",NA,"11","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3791",266,"1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"juvenile","unknown/mixed",NA,"2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3792",266,"1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"juvenile","male",NA,"18","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3793",266,"1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"juvenile","unknown/mixed",NA,"3.2","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3794",266,"1976",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Pinellas, Florida",1,NA,NA,"adult","male",NA,"13","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
"3795",266,"1977",NA,"United States of America","Eastern Screech-Owl","Megascops asio","wild","DDE","organochlorine insecticides","brain","Citrus, Florida",1,NA,NA,"adult","female",NA,"0","0.01",NA,NA,NA,"μg/g","wet","no","none","none","N. America",179.99,"Residues of chlorinated hydrocarbons in tissues of raptors in Florida"
