ID,Title,study period,country,Species (English name),Species (scientific name),subject type,toxicant specific,toxicant group,sample type,group,sample size,no. exposed,"OR if given, proportion exposed",Age Class,Sex,concentration level estimate type,concentration (ND for non-detects),Detection limit (if reported),SD of concentration,minimum,maximum,unit of measure,wet/dry weight?,sublethal effects assessed?,sublethal specific,sublethal type,Notes,,
155,#N/A,unknown,Spain,Griffon Vulture,Gyps fulvus,wild,Pb,heavy metals,feathers - barbs only (primaries),,20,12,,unknown/mixed,unknown/mixed,geometric mean,1.905,0.127,,0.204,23.282,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Cinereous Vulture,Aegypius monachus,wild,Pb,heavy metals,feathers - barbs only (primaries),,3,1,,unknown/mixed,unknown/mixed,geometric mean,0.52,0.127,,0.233,2.285,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Black Kite,Milvus migrans,wild,Pb,heavy metals,feathers - barbs only (primaries),,9,3,,unknown/mixed,unknown/mixed,geometric mean,0.793,0.127,,0.242,1.98,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Red Kite,Milvus milvus,wild,Pb,heavy metals,feathers - barbs only (primaries),,10,1,,unknown/mixed,unknown/mixed,geometric mean,0.297,0.127,,>LOD,1.517,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Griffon Vulture,Gyps fulvus,wild,Pb,heavy metals,bone,,20,10,,unknown/mixed,unknown/mixed,geometric mean,10.98,0.054,,3.62,137,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Cinereous Vulture,Aegypius monachus,wild,Pb,heavy metals,bone,,3,2,,unknown/mixed,unknown/mixed,geometric mean,8.86,0.054,,2.46,25.4,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Black Kite,Milvus migrans,wild,Pb,heavy metals,bone,,9,4,,unknown/mixed,unknown/mixed,geometric mean,8.42,0.054,,2.79,39.7,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Red Kite,Milvus milvus,wild,Pb,heavy metals,bone,,10,2,,unknown/mixed,unknown/mixed,geometric mean,2.97,0.054,,0.41,31.75,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Griffon Vulture,Gyps fulvus,wild,Al,heavy metals,feathers - rachis only (primaries),,20,,,unknown/mixed,unknown/mixed,geometric mean,<LOD,140,,>LOD,>LOD,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Cinereous Vulture,Aegypius monachus,wild,Al,heavy metals,feathers - rachis only (primaries),,3,,,unknown/mixed,unknown/mixed,geometric mean,<LOD,140,,>LOD,>LOD,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Black Kite,Milvus migrans,wild,Al,heavy metals,feathers - rachis only (primaries),,9,,,unknown/mixed,unknown/mixed,geometric mean,<LOD,140,,>LOD,>LOD,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Red Kite,Milvus milvus,wild,Al,heavy metals,feathers - rachis only (primaries),,10,,,unknown/mixed,unknown/mixed,geometric mean,<LOD,140,,>LOD,>LOD,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Griffon Vulture,Gyps fulvus,wild,Al,heavy metals,feathers - barbs only (primaries),,20,,,unknown/mixed,unknown/mixed,geometric mean,1144,140,,>LOD,8854,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Cinereous Vulture,Aegypius monachus,wild,Al,heavy metals,feathers - barbs only (primaries),,3,,,unknown/mixed,unknown/mixed,geometric mean,218,140,,>LOD,2120,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Black Kite,Milvus migrans,wild,Al,heavy metals,feathers - barbs only (primaries),,9,,,unknown/mixed,unknown/mixed,geometric mean,333,140,,>LOD,1067,?g/g,dry,no,none,none,,,
155,#N/A,unknown,Spain,Red Kite,Milvus milvus,wild,Al,heavy metals,feathers - barbs only (primaries),,10,,,unknown/mixed,unknown/mixed,geometric mean,262,140,,>LOD,1048,?g/g,dry,no,none,none,,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,"p,p?-DDE",organochlorine insecticides,blood,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,4.8,0.02,NA,13.33,0.64,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 100,flame retardants,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.01,0.01,NA,0.03,0.01,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,"p,p?-DDE",organochlorine insecticides,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,25.78,0.05,NA,54.59,7.52,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 99,flame retardants,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.31,0.01,NA,0.71,0.05,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 153,flame retardants,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.2,0.01,NA,0.47,0.1,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 47,flame retardants,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.25,0.01,NA,1.1,0.1,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,TN,unknown,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.08,0.02,NA,0.11,0.03,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,HCB (Hexachlorobenzene),organochlorine insecticides,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.09,0.02,NA,0.48,0.03,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,Sum of all PBDEs,flame retardants,blood,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,1.61,3*SD of procedural blank,NA,,0.33,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 153,flame retardants,blood,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.17,0.004,NA,,0.06,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 99,flame retardants,blood,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.47,0.002,NA,,0.03,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 100,flame retardants,blood,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.37,0.002,NA,,0.03,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,BDE 47,flame retardants,blood,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,0.63,0.002,NA,1.33,0.09,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,"p,p?-DDT",organochlorine insecticides,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,10.68,0.05,NA,18.65,3.9,ng g?1,NA,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Spotted Owlet,Athene brama,wild,Sum of all PBDEs,flame retardants,feathers - tail/retrices,NA,6,6,NA,adult,unknown/mixed,arithmetic mean,1.88,3*SD of procedural blank,NA,7.88,0.3,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,"p,p?-DDT",organochlorine insecticides,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,4.97,0.05,NA,1.94,12.05,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 47,flame retardants,blood,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.53,0.002,NA,0.02,1,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 100,flame retardants,blood,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.03,0.002,NA,0.01,1.25,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 99,flame retardants,blood,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.11,0.002,NA,0.02,1.25,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 28,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.07,0.01,NA,0.01,0.09,ng g?1,dry,No,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,HCB (Hexachlorobenzene),organochlorine insecticides,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.13,0.02,NA,0.08,0.19,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,"p,p?-DDE",organochlorine insecticides,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,5.57,0.05,NA,2.43,16.68,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,Sum of all PBDEs,flame retardants,blood,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,1.17,3*SD of procedural blank,NA,0.1,4.25,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 153,flame retardants,blood,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.03,0.004,NA,0.01,0.75,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 47,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.74,0.01,NA,0.19,1.14,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 100,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.21,0.01,NA,0.04,0.05,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BTBPE,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.14,3*SD of procedural blank,NA,0.01,,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,Sum of all PBDEs,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,2.63,3*SD of procedural blank,NA,0.68,6.44,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 183,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.3,0.01,NA,0.01,2.2,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,"p,p?-DDE",organochlorine insecticides,blood,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,1.56,0.02,NA,0.03,17.5,ng g?1,wet,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,TN,unknown,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.03,0.02,NA,0.01,0.05,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 99,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.93,0.01,NA,0.28,1.99,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 154,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.15,0.01,NA,0.06,0.23,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
112,#N/A,unknown,Pakistan,Black Kite,Milvus migrans,wild,BDE 153,flame retardants,feathers - tail/retrices,NA,8,8,NA,adult,unknown/mixed,arithmetic mean,0.17,0.01,NA,0.09,0.38,ng g?1,dry,no,none,none,Assumed to be arithmetic mean (not listed). No year provided,,
115,#N/A,1999-2000,Spain,Western Marsh-harrier,Circus aeruginosus,wild,MeHg,heavy metals,blood,NA,15,NA,NA,nestling,unknown/mixed,geometric mean,88,,NA,100,70,percent,wet,no,none,none,,,
115,#N/A,1999-2000,Spain,Western Marsh-harrier,Circus aeruginosus,wild,Hg,heavy metals,blood,NA,15,NA,NA,nestling,unknown/mixed,geometric mean,43.2,,NA,78.3,19.3,ng/mL,wet,no,none,none,,,
115,#N/A,1999-2000,Spain,Western Marsh-harrier,Circus aeruginosus,wild,Se,heavy metals,blood,NA,15,NA,NA,nestling,unknown/mixed,geometric mean,299,,NA,487,132,ng/mL,wet,no,none,none,,,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Se,heavy metals,blood,NA,8,NA,NA,nestling,unknown/mixed,geometric mean,293,1.3 ng/mL,NA,316,271,ng/mL,wet,no,none,none,The LOD of this method was 1.3 ng/mL and the RSD was 3.2 % (unclear which toxicants these values apply to),,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Hg,heavy metals,blood,NA,3,NA,NA,adult,unknown/mixed,geometric mean,567,See Notes,NA,587,547,ng/mL,wet,no,none,none,"The limits of detection (LOD) and quantification (LOQ) of the methodology used were 0.12 and 0.4 ng/mL, respectively",,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,MeHg,heavy metals,blood,NA,3,NA,NA,adult,unknown/mixed,geometric mean,99,,NA,100,98,percent,wet,no,none,none,,,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Se,heavy metals,blood,NA,3,NA,NA,adult,unknown/mixed,geometric mean,538,1.3 ng/mL,NA,696,416,ng/mL,wet,no,none,none,The LOD of this method was 1.3 ng/mL and the RSD was 3.2 % (unclear which toxicants these values apply to),,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Hg,heavy metals,blood,NA,3,NA,NA,nestling,unknown/mixed,geometric mean,71.9,See Notes,NA,88.6,59.5,ng/mL,wet,no,none,none,"The limits of detection (LOD) and quantification (LOQ) of the methodology used were 0.12 and 0.4 ng/mL, respectively",,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,MeHg,heavy metals,blood,NA,3,NA,NA,nestling,unknown/mixed,geometric mean,95,,NA,96,93,percent,wet,no,none,none,,,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Se,heavy metals,blood,NA,3,NA,NA,nestling,unknown/mixed,geometric mean,439,1.3 ng/mL,NA,501,385,ng/mL,wet,no,none,none,The LOD of this method was 1.3 ng/mL and the RSD was 3.2 % (unclear which toxicants these values apply to),,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Hg,heavy metals,blood,NA,7,NA,NA,adult,unknown/mixed,geometric mean,99.4,See Notes,NA,194,45,ng/mL,wet,no,none,none,"The limits of detection (LOD) and quantification (LOQ) of the methodology used were 0.12 and 0.4 ng/mL, respectively",,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,MeHg,heavy metals,blood,NA,7,NA,NA,adult,unknown/mixed,geometric mean,96,,NA,100,93,percent,wet,no,none,none,,,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Se,heavy metals,blood,NA,7,NA,NA,adult,unknown/mixed,geometric mean,359,1.3 ng/mL,NA,364,354,ng/mL,wet,no,none,none,The LOD of this method was 1.3 ng/mL and the RSD was 3.2 % (unclear which toxicants these values apply to),,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,MeHg,heavy metals,blood,NA,8,NA,NA,nestling,unknown/mixed,geometric mean,97,,NA,97,96,percent,wet,no,none,none,,,
115,#N/A,1999-2000,Spain,Peregrine Falcon,Falco peregrinus,wild,Hg,heavy metals,blood,NA,8,NA,NA,nestling,unknown/mixed,geometric mean,54.8,See Notes,NA,93,14.7,ng/mL,wet,no,none,none,"The limits of detection (LOD) and quantification (LOQ) of the methodology used were 0.12 and 0.4 ng/mL, respectively",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Heptachlor,organochlorine insecticides,blood,NA,15,4,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.06,See general notes,0.06,0.12,0.0002,?g/mL,wet,no,none,none,Estimate type not given (assumed to be arithmetic),,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of HCH,organochlorine insecticides,feathers - body,NA,20,6,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.63,See general notes,0.89,2.01,0.01,?g/g,dry,no,none,none,"15 breast feathers, 15 back feathers, and the third right rectrix were collected. Estimate type not given (assumed to be arithmetic)",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Heptachlor,organochlorine insecticides,feathers - body,NA,20,14,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.03,See general notes,0.03,0.14,0.0004,?g/g,dry,no,none,none,"15 breast feathers, 15 back feathers, and the third right rectrix were collected. Estimate type not given (assumed to be arithmetic)",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Drines,organochlorine insecticides,feathers - body,NA,20,8,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.03,See general notes,0.05,0.14,0.002,?g/g,dry,no,none,none,"15 breast feathers, 15 back feathers, and the third right rectrix were collected. Estimate type not given (assumed to be arithmetic)",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of DDT,organochlorine insecticides,feathers - body,NA,20,11,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.04,See general notes,0.04,0.14,0.0003,?g/g,dry,no,none,none,"15 breast feathers, 15 back feathers, and the third right rectrix were collected. Estimate type not given (assumed to be arithmetic)",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Endosulfan,organochlorine insecticides,feathers - body,NA,20,14,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.34,See general notes,0.64,1.86,0.0007,?g/g,dry,no,none,none,"15 breast feathers, 15 back feathers, and the third right rectrix were collected. Estimate type not given (assumed to be arithmetic)",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Chlordane,unknown,feathers - body,NA,20,5,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.01,See general notes,0.02,0.05,0.0004,?g/g,dry,no,none,none,"15 breast feathers, 15 back feathers, and the third right rectrix were collected. Estimate type not given (assumed to be arithmetic)",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of HCH,organochlorine insecticides,blood,NA,15,11,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.08,See general notes,0.15,0.4,0.001,?g/mL,wet,no,none,none,"15 breast feathers, 15 back feathers, and the third right rectrix were collected. Estimate type not given (assumed to be arithmetic)",,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Drines,organochlorine insecticides,blood,NA,15,15,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.31,See general notes,0.47,1.77,0.02,?g/mL,wet,no,none,none,Estimate type not given (assumed to be arithmetic),,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of DDT,organochlorine insecticides,blood,NA,15,11,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.05,See general notes,0.07,0.23,0.002,?g/mL,wet,no,none,none,Estimate type not given (assumed to be arithmetic),,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Endosulfan,organochlorine insecticides,blood,NA,15,9,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.06,See general notes,0.1,0.32,0.002,?g/mL,wet,no,none,none,Estimate type not given (assumed to be arithmetic),,
116,#N/A,2014,Mexico,Ferruginous Pygmy-owl,Glaucidium brasilianum,wild,Sum of Chlordane,unknown,blood,NA,15,2,NA,unknown/mixed,unknown/mixed,arithmetic mean,0.05,See general notes,0.03,0.07,0.02,?g/mL,wet,no,none,none,Estimate type not given (assumed to be arithmetic),,
